CAISO 5-Minute Fuel Mix Generation (megawatt)
5-minute generation data by fuel for CAISO
Source: EIA collected from CAISO
UTC Timestamp (Interval Ending),Local Timestamp Pacific Time (Interval Beginning),Local Timestamp Pacific Time (Interval Ending),Local Date,Hour Number,Total Generation (MW),Batteries Generation (MW),Biogas Generation (MW),Biomass Generation (MW),Coal Generation (MW),Geothermal Generation (MW),Imports Generation (MW),Large Hydro Generation (MW),Natural Gas Generation (MW),Nuclear Generation (MW),Other Generation (MW),Small Hydro Generation (MW),Solar Generation (MW),Wind Generation (MW)
2020-10-01 04:45:00,2020-09-30 21:40:00,2020-09-30 21:45:00,2020-09-30,22,34144.0,-4.0,200.0,367.0,12.0,749.0,8380.0,2235.0,18414.0,2120.0,0.0,207.0,-26.0,1490.0
2020-10-01 04:50:00,2020-09-30 21:45:00,2020-09-30 21:50:00,2020-09-30,22,33926.0,1.0,200.0,364.0,12.0,749.0,8463.0,2212.0,18168.0,2119.0,0.0,207.0,-26.0,1457.0
2020-10-01 04:55:00,2020-09-30 21:50:00,2020-09-30 21:55:00,2020-09-30,22,33732.0,-1.0,199.0,364.0,12.0,749.0,8604.0,2176.0,17905.0,2119.0,0.0,207.0,-26.0,1424.0
2020-10-01 05:00:00,2020-09-30 21:55:00,2020-09-30 22:00:00,2020-09-30,22,33510.0,-11.0,199.0,362.0,12.0,749.0,8556.0,2138.0,17766.0,2119.0,0.0,207.0,-25.0,1438.0
2020-10-01 05:05:00,2020-09-30 22:00:00,2020-09-30 22:05:00,2020-09-30,23,33177.0,-5.0,199.0,357.0,12.0,750.0,8390.0,2063.0,17661.0,2119.0,0.0,207.0,-25.0,1449.0
2020-10-01 05:10:00,2020-09-30 22:05:00,2020-09-30 22:10:00,2020-09-30,23,33100.0,17.0,199.0,354.0,12.0,749.0,8383.0,2243.0,17373.0,2119.0,0.0,207.0,-25.0,1469.0
2020-10-01 05:15:00,2020-09-30 22:10:00,2020-09-30 22:15:00,2020-09-30,23,32768.0,21.0,198.0,348.0,12.0,750.0,8395.0,2281.0,16978.0,2118.0,0.0,208.0,-25.0,1484.0
2020-10-01 05:20:00,2020-09-30 22:15:00,2020-09-30 22:20:00,2020-09-30,23,32475.0,6.0,198.0,346.0,12.0,751.0,8191.0,2264.0,16910.0,2119.0,0.0,208.0,-24.0,1494.0
2020-10-01 05:25:00,2020-09-30 22:20:00,2020-09-30 22:25:00,2020-09-30,23,32219.0,-17.0,198.0,343.0,12.0,751.0,8140.0,2225.0,16787.0,2119.0,0.0,207.0,-25.0,1479.0
2020-10-01 05:30:00,2020-09-30 22:25:00,2020-09-30 22:30:00,2020-09-30,23,32038.0,-16.0,198.0,343.0,12.0,750.0,8205.0,2247.0,16532.0,2119.0,0.0,207.0,-25.0,1466.0
2020-10-01 05:35:00,2020-09-30 22:30:00,2020-09-30 22:35:00,2020-09-30,23,31716.0,-14.0,199.0,343.0,12.0,750.0,8278.0,2213.0,16177.0,2121.0,0.0,206.0,-25.0,1456.0
2020-10-01 05:40:00,2020-09-30 22:35:00,2020-09-30 22:40:00,2020-09-30,23,31461.0,-12.0,199.0,342.0,12.0,750.0,8455.0,2099.0,15868.0,2122.0,0.0,207.0,-25.0,1444.0
2020-10-01 05:45:00,2020-09-30 22:40:00,2020-09-30 22:45:00,2020-09-30,23,31213.0,-8.0,200.0,343.0,12.0,749.0,8588.0,2074.0,15521.0,2121.0,0.0,207.0,-25.0,1431.0
2020-10-01 05:50:00,2020-09-30 22:45:00,2020-09-30 22:50:00,2020-09-30,23,30901.0,-11.0,199.0,344.0,11.0,749.0,8623.0,1936.0,15316.0,2122.0,0.0,207.0,-25.0,1430.0
2020-10-01 05:55:00,2020-09-30 22:50:00,2020-09-30 22:55:00,2020-09-30,23,30698.0,1.0,199.0,345.0,12.0,750.0,8700.0,1773.0,15176.0,2122.0,0.0,207.0,-25.0,1438.0
2020-10-01 06:00:00,2020-09-30 22:55:00,2020-09-30 23:00:00,2020-09-30,23,30468.0,-13.0,199.0,344.0,11.0,749.0,8588.0,1735.0,15108.0,2121.0,0.0,208.0,-25.0,1443.0
2020-10-01 06:05:00,2020-09-30 23:00:00,2020-09-30 23:05:00,2020-09-30,24,30217.0,-21.0,199.0,344.0,11.0,751.0,8448.0,1658.0,15101.0,2122.0,0.0,208.0,-25.0,1421.0
2020-10-01 06:10:00,2020-09-30 23:05:00,2020-09-30 23:10:00,2020-09-30,24,29983.0,10.0,200.0,344.0,11.0,750.0,8488.0,1566.0,14899.0,2122.0,0.0,209.0,-25.0,1409.0
2020-10-01 06:15:00,2020-09-30 23:10:00,2020-09-30 23:15:00,2020-09-30,24,29790.0,12.0,200.0,341.0,11.0,751.0,8484.0,1613.0,14636.0,2121.0,0.0,210.0,-25.0,1436.0
2020-10-01 06:20:00,2020-09-30 23:15:00,2020-09-30 23:20:00,2020-09-30,24,29512.0,11.0,200.0,335.0,11.0,751.0,8387.0,1567.0,14522.0,2122.0,0.0,210.0,-25.0,1421.0
2020-10-01 06:25:00,2020-09-30 23:20:00,2020-09-30 23:25:00,2020-09-30,24,29313.0,23.0,200.0,336.0,11.0,751.0,8469.0,1497.0,14306.0,2121.0,0.0,209.0,-25.0,1415.0
2020-10-01 06:30:00,2020-09-30 23:25:00,2020-09-30 23:30:00,2020-09-30,24,29088.0,18.0,199.0,336.0,11.0,750.0,8496.0,1489.0,14086.0,2121.0,0.0,209.0,-25.0,1398.0
2020-10-01 06:35:00,2020-09-30 23:30:00,2020-09-30 23:35:00,2020-09-30,24,28822.0,2.0,200.0,335.0,11.0,750.0,8506.0,1395.0,13944.0,2121.0,0.0,209.0,-25.0,1374.0
2020-10-01 06:40:00,2020-09-30 23:35:00,2020-09-30 23:40:00,2020-09-30,24,28632.0,-6.0,200.0,337.0,11.0,750.0,8588.0,1228.0,13848.0,2121.0,0.0,209.0,-25.0,1371.0
2020-10-01 06:45:00,2020-09-30 23:40:00,2020-09-30 23:45:00,2020-09-30,24,28461.0,-3.0,200.0,335.0,10.0,750.0,8583.0,1154.0,13745.0,2122.0,0.0,209.0,-25.0,1381.0
2020-10-01 06:50:00,2020-09-30 23:45:00,2020-09-30 23:50:00,2020-09-30,24,28271.0,-22.0,200.0,336.0,11.0,750.0,8592.0,1092.0,13615.0,2121.0,0.0,208.0,-25.0,1393.0
2020-10-01 06:55:00,2020-09-30 23:50:00,2020-09-30 23:55:00,2020-09-30,24,28093.0,4.0,200.0,340.0,11.0,750.0,8651.0,1116.0,13301.0,2121.0,0.0,207.0,-25.0,1417.0
2020-10-01 07:00:00,2020-09-30 23:55:00,2020-10-01 00:00:00,2020-09-30,24,27910.0,17.0,200.0,341.0,12.0,749.0,8736.0,1207.0,12900.0,2121.0,0.0,195.0,-25.0,1457.0
